x1,x2,x3,x4,x5,x6,y
13.50948390679458,-59.065347659223775,38.42782602756228,-98.92821489507165,100.52262207572093,-1.0839491441890698,103.26822972959978
25.513823386214348,-28.08110437582285,36.465429302596625,11.417218170386896,43.13918160974534,0.06971801064118069,728.1820388743932
28.416480549304005,-8.248832278185347,40.49188786011939,-84.78165118772426,45.426675207190684,-0.6814269940991661,73.35958274669476
7.54349475698335,-25.281751282923548,48.064187093387794,-22.259443195476457,73.48441664641251,1.784909116293689,606.597098759175
1.9604437177996594,-6.412985328939413,24.263981348517643,-40.55767571908844,64.63405509508583,-0.2157791080529657,286.56154411905766
-15.380090973185311,-22.105306117116424,30.80228516836059,27.183928081882087,45.74029769407152,0.5350992602545601,505.6119045928361
7.348695850172437,-23.55392751445862,41.3566071131794,-37.52267924483049,97.71135098612072,-0.22092280930812952,640.8658228260585
4.383560697721805,-20.223403016069884,37.7592901438794,-10.591528478911453,76.61099600525901,1.0299819266292187,665.1846115039891
2.507763665206758,-52.660769134157555,44.51815225673482,-17.357543200502963,85.49351783003652,0.704758320166335,592.6812798887603
1.6110195130954956,-13.550445149822254,39.36476487002775,-39.3468744943103,83.5386997400211,-1.577986321508293,473.79559736363206
28.03239702397017,-18.723002141014994,44.7985588755806,-48.73294161849758,20.19660014570448,-0.9938784790024258,140.06892115964723
10.168003344475371,-22.915513638815835,51.76995331224692,20.393591584500847,68.1826912254749,2.274178032366804,954.3748111391922
13.14278973557865,-37.63845238894549,43.85070976564917,-27.269992012313672,23.37977427263361,0.14627460404894763,150.6747698268702
34.30484967161547,-37.57087484205807,43.28278896827259,37.31274195455436,75.75490869196146,2.3895181292878283,1290.430010468597
28.595666514892315,-16.568419477310783,33.99864289876244,-149.17479045866693,129.85776995253116,0.31957636538150963,191.35118230573258
22.247319447904474,-25.838070625101714,43.634437461478846,22.408803842454518,47.71211436183699,-1.1997210254426547,849.818711457984
29.117966119503766,-52.110024478936936,46.55775507551262,18.635274105043088,105.80073149838297,-0.6899397531673158,1282.621108496011
21.03689588359426,-15.989173503697781,37.4854241691918,-115.82490905379922,-14.276794646632212,0.5868151160642154,-745.3996846729798
-6.643659101242058,-33.36166881203748,49.89935178318394,-98.8480689386448,56.595507758864784,1.058120112369611,-290.8941798662081
13.02317396211977,-24.08511409466674,39.462123645991255,84.95384084147608,83.31842364919413,-1.0073353433468057,1541.9284864809767
27.481517665013122,-55.251901364535485,31.32030348020667,-30.84884613079842,112.80159532007215,0.3649764154778765,865.0359972348733
-1.5279122093153497,-25.07948661038466,57.704597801031326,72.49657456697946,29.051812565319786,0.46719831450455496,957.486206749059
7.202954659512097,-20.76156084752434,49.189476609084345,34.71844538869255,150.3780096632558,0.20076885656405277,1681.4768382409084
-1.4708524125365692,-11.036756595256072,36.47674638492545,-26.138091321544856,81.97533209378739,0.5075896852858461,549.8100980160456
-10.537871530755815,-18.47641137540164,42.841126683792,-73.01770577269887,76.20455546600151,-0.7513775794254816,41.32958332260351
12.414802790034205,-1.8550256697234246,40.18863462350583,33.95787221504566,44.757346486321204,0.6408871063992225,901.1306459508904
19.823071914983593,-32.39685862470405,44.21326111575162,-34.17857825775863,78.54125933992,-0.9496195046491716,606.3242279484934
23.934769312094435,-45.18639536112356,40.1092883574365,-78.66215252129228,39.05221640483457,-1.5424576592334462,-87.3858013910706
11.168119777366881,-62.250453393995045,41.95656357542341,-55.421715902914656,30.65045328526977,-1.2696788673351955,-125.46988089649506
17.078879020982882,-38.80037995415279,44.51191778170531,-50.851848135806726,72.86050643191304,-1.8349027422312854,378.5813896264403
-11.754252765412787,-39.10716124521457,38.961208942185756,-68.37825945984892,89.8765383978819,-0.07280314992350144,104.21168659918361
6.763751070052722,9.423348592782492,30.954257473147738,45.199138645347325,47.72571833490498,-1.1608516098618427,948.2337298743985
38.25480509494082,-15.538794531330915,44.35293111137789,-87.64604871383163,48.13980114535537,0.39805374807460747,161.8249823946984
2.825788830833206,-18.27568731338939,32.56640038861812,-72.95129646742448,40.896204333624205,1.7071005282051774,-143.62039428116287
24.092247423166008,-30.187490627912975,41.19464429970808,-153.40878427801675,118.56263862859676,-0.09335516310523034,11.623680786490917
21.78485147111561,-52.84052180638175,36.81133960726164,-47.657780448116206,85.86059523310253,1.5431728166697645,501.21218424652074
20.122643736115016,-16.005770207060223,47.17069740168456,-45.003844944897544,89.73763020712619,0.14400817692708293,680.6476119469114
9.23214427882662,-69.78385450812942,30.93634679757518,-16.75625060645255,127.73042708725379,0.25887392615749166,887.0886515048644
-20.742813913510332,-13.450058592712047,53.89507792478297,7.755196686788331,11.95157674358122,-0.7379142157101071,141.03359863238842
11.962683603727283,-11.66417531606453,38.85457567675742,-89.10436403485,35.6602430452334,-0.9999086098929912,-206.46239899380203
25.04301059965566,0.2523891562204845,39.11817376324369,-18.26651985301252,85.77780795822392,-0.7548771127518122,917.4231229709657
1.1356247194800542,-33.711233997599926,42.8430909101573,-16.929795177566568,104.34263059640764,-0.9834734561321927,772.8776532809532
-1.017588977021612,-6.922704441155435,37.835261322342674,-77.28041365403524,25.55989564556696,-3.109446437030773,-314.11563795425184
2.982216382004239,-2.783382029734522,29.060040540248544,8.373456359594535,94.23115771000957,-1.0007403233601246,948.5616938031408
17.147294608549394,-18.456487627913575,44.02600995804348,5.051485277045678,41.404739813620026,-0.7249694934558015,641.6352426965127
13.71544050661797,-24.518786291846503,38.215614787808214,-54.62920210069092,49.19420127660432,0.46643713522558705,162.53011818914138
2.962448818521727,-4.738803583747586,30.45269230352457,-39.71432187074564,76.16537880949143,-1.2883573487189972,416.8463518984844
5.039530003934194,-46.92549617648612,53.430939478215066,-27.032641237996557,84.8413202694382,-2.003334875156707,566.7491275442459
10.54856765270128,-4.22954981589621,36.73238371206794,-48.52224994462306,67.67894010234313,0.3646721843845956,384.98422082734743
29.30684518823614,-56.521745116633085,38.09020354299913,-45.41598415241219,65.31248178596616,1.0672537424022681,413.1999427814701
